application_id,customer_id,application_date,loan_amount,loan_purpose,employment_status,annual_income,debt_to_income_ratio,credit_score,application_status,default_flag
APP_0098766,CUST_024536,2023-12-25,44623,Education,Full-time,16000.0,0.677,850,Approved,0
APP_0098767,CUST_003958,2023-04-26,90263,Home Improvement,Full-time,77695.4,0.539,762,Approved,0
APP_0098768,CUST_014013,2022-01-16,13521,Business,Full-time,16000.0,0.542,712,Declined,0
APP_0098769,CUST_015409,2023-01-27,25852,Education,Full-time,48103.67,0.25,776,Approved,0
APP_0098770,CUST_008169,2024-02-11,12577,Education,Full-time,16000.0,0.563,690,Declined,0
APP_0098771,CUST_013581,2022-05-10,11446,Home Improvement,Full-time,16000.0,0.465,727,Declined,0
APP_0098772,CUST_022675,2023-06-29,94194,Debt Consolidation,Full-time,49682.18,0.919,670,Declined,0
APP_0098773,CUST_021208,2024-07-12,14516,Personal,Part-time,9600.0,0.737,727,Declined,0
APP_0098774,CUST_003988,2022-08-03,255721,Education,Retired,115554.6,0.722,843,Declined,0
APP_0098775,CUST_021820,2024-06-02,10007,Home Purchase,Unemployed,6974.23,0.624,601,Declined,0
APP_0098776,CUST_007634,2022-06-24,13519,Personal,Student,7873.93,0.565,690,Declined,0
APP_0098777,CUST_019800,2022-08-05,130607,Home Improvement,Retired,104859.99,0.725,805,Declined,0
APP_0098778,CUST_010358,2024-12-16,189703,Business,Retired,81376.63,0.925,850,Declined,0
APP_0098779,CUST_012790,2022-07-06,237788,Education,Retired,104229.24,0.768,850,Declined,0
APP_0098780,CUST_013502,2023-01-20,336859,Home Improvement,Part-time,87176.89,0.909,850,Declined,0
APP_0098781,CUST_012285,2024-12-27,102033,Debt Consolidation,Full-time,51759.71,0.549,850,Declined,0
APP_0098782,CUST_013636,2023-06-23,164750,Education,Full-time,51863.21,0.921,804,Declined,0
APP_0098783,CUST_023971,2024-02-22,123994,Personal,Part-time,39529.21,1.197,773,Declined,0
APP_0098784,CUST_001463,2024-04-11,111543,Car Purchase,Self-employed,42816.09,0.71,811,Approved,0
APP_0098785,CUST_015304,2024-02-05,56714,Personal,Full-time,26217.84,0.563,714,Declined,0
APP_0098786,CUST_008590,2022-02-12,14849,Home Improvement,Student,12359.71,0.541,718,Declined,0
APP_0098787,CUST_011903,2023-01-29,4002,Home Improvement,Student,3033.6,0.66,706,Declined,0
APP_0098788,CUST_006068,2022-11-16,168789,Car Purchase,Full-time,58801.12,0.736,722,Declined,0
APP_0098789,CUST_008200,2022-08-08,45365,Home Improvement,Full-time,50239.38,0.582,671,Declined,0
APP_0098790,CUST_024413,2022-02-26,40449,Education,Full-time,21205.82,0.551,708,Declined,0
APP_0098791,CUST_021173,2024-04-21,145347,Home Purchase,Retired,79363.04,0.91,672,Declined,0
APP_0098792,CUST_006949,2022-01-30,43895,Business,Part-time,37875.25,0.777,740,Declined,0
APP_0098793,CUST_017908,2023-02-17,154528,Business,Full-time,62360.03,1.032,744,Declined,0
APP_0098794,CUST_005193,2023-10-16,40693,Business,Full-time,65604.74,0.584,688,Declined,0
APP_0098795,CUST_024038,2024-03-14,9528,Home Improvement,Full-time,16000.0,0.49,828,Approved,0
APP_0098796,CUST_018156,2024-06-01,180890,Debt Consolidation,Self-employed,77449.6,0.854,850,Approved,0
APP_0098797,CUST_002259,2024-08-14,3141,Personal,Student,1656.76,0.581,570,Declined,0
APP_0098798,CUST_020665,2022-04-07,126150,Car Purchase,Full-time,77501.73,0.488,769,Approved,0
APP_0098799,CUST_023195,2022-03-22,50679,Education,Full-time,45535.35,0.452,683,Declined,0
APP_0098800,CUST_014469,2024-06-19,80486,Business,Part-time,20961.13,1.245,776,Declined,0
APP_0098801,CUST_019373,2024-02-19,51256,Education,Full-time,75074.06,0.497,745,Declined,0
APP_0098802,CUST_014751,2024-04-09,132712,Home Improvement,Full-time,58686.21,1.001,846,Approved,0
APP_0098803,CUST_018468,2024-09-02,54352,Personal,Part-time,19818.11,0.778,776,Declined,0
APP_0098804,CUST_008624,2023-11-03,10552,Home Improvement,Part-time,9600.0,0.489,812,Approved,0
APP_0098805,CUST_022874,2023-05-21,9934,Home Improvement,Part-time,18303.78,0.418,605,Declined,0
APP_0098806,CUST_009044,2023-11-02,44915,Education,Part-time,45675.53,0.634,656,Declined,0
APP_0098807,CUST_005848,2024-01-15,41547,Home Purchase,Full-time,80126.28,0.508,659,Declined,0
APP_0098808,CUST_006365,2022-11-02,179916,Home Purchase,Self-employed,63675.96,1.076,804,Approved,0
APP_0098809,CUST_000501,2022-11-01,77805,Home Purchase,Part-time,41488.24,0.547,796,Approved,0
APP_0098810,CUST_004606,2023-02-26,8061,Home Purchase,Student,2263.86,0.969,814,Declined,0
APP_0098811,CUST_023203,2024-10-06,7816,Education,Part-time,13731.05,0.257,743,Approved,0
APP_0098812,CUST_020389,2023-07-31,5320,Education,Student,9878.64,0.295,649,Declined,0
APP_0098813,CUST_013410,2024-06-30,55810,Car Purchase,Contract,89150.73,0.376,850,Approved,0
APP_0098814,CUST_018820,2024-02-18,23734,Home Purchase,Part-time,10802.44,0.887,664,Declined,0
APP_0098815,CUST_017148,2024-11-23,1882,Home Purchase,Student,3121.93,0.391,741,Declined,0
APP_0098816,CUST_016551,2023-01-25,26163,Personal,Full-time,37099.49,0.265,850,Approved,0
APP_0098817,CUST_004025,2022-03-08,325518,Personal,Part-time,89528.38,1.213,850,Approved,0
APP_0098818,CUST_008942,2024-12-23,10500,Car Purchase,Student,7285.9,0.751,606,Declined,0
APP_0098819,CUST_010363,2024-01-20,37502,Business,Part-time,36069.92,0.663,684,Declined,0
APP_0098820,CUST_005589,2022-06-17,33129,Education,Student,14209.3,0.901,697,Declined,0
APP_0098821,CUST_015098,2024-12-25,435003,Education,Retired,112751.74,1.023,850,Approved,0
APP_0098822,CUST_020450,2023-12-20,193285,Debt Consolidation,Full-time,91628.89,0.802,850,Declined,0
APP_0098823,CUST_001938,2023-05-25,108753,Debt Consolidation,Full-time,35740.9,0.897,826,Declined,0
APP_0098824,CUST_012493,2024-12-25,35013,Education,Student,12353.67,1.062,717,Declined,0
APP_0098825,CUST_009076,2022-09-24,64885,Car Purchase,Full-time,46052.67,0.397,733,Approved,0
APP_0098826,CUST_015234,2023-04-05,33855,Car Purchase,Full-time,20707.67,0.554,667,Declined,0
APP_0098827,CUST_005182,2023-11-25,370929,Car Purchase,Retired,150459.05,1.051,850,Declined,0
APP_0098828,CUST_012003,2023-10-25,39709,Home Purchase,Part-time,20894.13,0.515,718,Approved,0
APP_0098829,CUST_016569,2024-07-17,56675,Car Purchase,Full-time,33586.0,0.636,620,Approved,0
APP_0098830,CUST_016537,2022-12-29,9012,Education,Full-time,16000.0,0.386,600,Approved,1
APP_0098831,CUST_009306,2024-05-07,107164,Home Purchase,Full-time,40473.05,0.833,686,Declined,0
APP_0098832,CUST_020899,2024-08-02,157791,Car Purchase,Retired,96807.52,0.62,786,Declined,0
APP_0098833,CUST_016163,2023-05-28,80611,Home Purchase,Contract,45298.6,0.467,734,Declined,0
APP_0098834,CUST_003696,2022-01-26,119825,Personal,Retired,137572.07,0.661,850,Declined,0
APP_0098835,CUST_022063,2022-08-23,10745,Education,Part-time,10057.25,0.764,707,Declined,0
APP_0098836,CUST_003459,2022-01-12,15049,Car Purchase,Part-time,9653.96,0.748,662,Declined,0
APP_0098837,CUST_000053,2022-01-13,113573,Education,Self-employed,124941.84,0.764,757,Declined,0
APP_0098838,CUST_002327,2023-05-18,66825,Home Purchase,Contract,50164.14,0.838,850,Declined,0
APP_0098839,CUST_018713,2022-10-15,37266,Education,Full-time,16000.0,0.588,652,Declined,0
APP_0098840,CUST_013914,2024-07-06,181726,Debt Consolidation,Part-time,53726.79,1.218,800,Declined,0
APP_0098841,CUST_017931,2023-06-13,31885,Debt Consolidation,Part-time,14082.09,0.866,661,Declined,0
APP_0098842,CUST_004507,2023-09-11,149825,Education,Full-time,52545.22,0.89,821,Approved,0
APP_0098843,CUST_014837,2023-03-07,94983,Car Purchase,Self-employed,58236.11,0.814,709,Declined,0
APP_0098844,CUST_014025,2022-09-01,70413,Home Improvement,Full-time,61747.75,0.494,850,Approved,0
APP_0098845,CUST_023130,2023-09-01,48009,Education,Part-time,25168.37,0.558,659,Declined,0
APP_0098846,CUST_003685,2024-10-08,45328,Car Purchase,Full-time,22481.35,0.603,650,Declined,0
APP_0098847,CUST_005820,2022-09-06,100205,Car Purchase,Part-time,36452.92,1.149,774,Declined,0
APP_0098848,CUST_005795,2023-04-04,12123,Business,Part-time,9600.0,0.5,563,Declined,0
APP_0098849,CUST_008334,2024-11-12,10189,Business,Student,7510.37,0.867,758,Declined,0
APP_0098850,CUST_001317,2023-06-11,293826,Home Improvement,Retired,116150.93,0.628,850,Declined,0
APP_0098851,CUST_016313,2024-04-28,51323,Business,Part-time,34770.93,0.55,759,Declined,0
APP_0098852,CUST_017528,2023-11-07,50769,Car Purchase,Full-time,30805.14,0.897,789,Approved,0
APP_0098853,CUST_000879,2022-07-01,16011,Education,Student,9892.95,0.677,512,Declined,0
APP_0098854,CUST_012872,2022-10-19,42045,Business,Full-time,24454.83,0.75,748,Declined,0
APP_0098855,CUST_023830,2023-03-10,51443,Education,Retired,80191.27,0.311,850,Approved,0
APP_0098856,CUST_008213,2023-12-14,64983,Home Improvement,Contract,40972.61,0.9,795,Declined,0
APP_0098857,CUST_017760,2023-08-15,2476,Education,Student,3844.41,0.309,689,Declined,0
APP_0098858,CUST_017956,2022-04-26,61458,Business,Full-time,22003.88,0.922,790,Approved,0
APP_0098859,CUST_001212,2023-05-04,228039,Personal,Full-time,79634.53,0.727,850,Declined,0
APP_0098860,CUST_010742,2023-04-02,126369,Home Improvement,Retired,130251.64,0.702,819,Declined,0
APP_0098861,CUST_010379,2022-01-11,83742,Car Purchase,Full-time,68340.54,0.573,762,Approved,0
APP_0098862,CUST_012903,2022-01-02,56302,Personal,Full-time,77397.36,0.289,718,Approved,0
APP_0098863,CUST_023376,2022-06-17,33485,Personal,Full-time,16000.0,0.598,701,Declined,0
APP_0098864,CUST_018647,2022-10-18,305649,Debt Consolidation,Full-time,84697.46,1.094,850,Declined,0
APP_0098865,CUST_015326,2024-02-17,22586,Personal,Full-time,24526.13,0.704,685,Declined,0
APP_0098866,CUST_020940,2024-03-08,359145,Education,Retired,136192.69,1.05,728,Declined,0
APP_0098867,CUST_007300,2022-01-04,207319,Home Purchase,Retired,107806.08,0.576,727,Declined,0
APP_0098868,CUST_008684,2022-05-24,53004,Home Purchase,Part-time,30723.2,0.605,850,Approved,0
APP_0098869,CUST_010192,2023-03-28,37759,Car Purchase,Part-time,12737.36,0.749,729,Declined,0
APP_0098870,CUST_010609,2023-01-08,70879,Home Purchase,Self-employed,53539.45,0.432,705,Declined,0
APP_0098871,CUST_002652,2023-04-17,29096,Home Purchase,Full-time,16000.0,0.708,714,Declined,0
APP_0098872,CUST_023696,2022-07-08,164720,Debt Consolidation,Full-time,60789.45,1.066,783,Approved,0
APP_0098873,CUST_015002,2024-04-10,84197,Home Purchase,Full-time,50299.41,0.451,850,Approved,0
APP_0098874,CUST_020560,2024-11-21,295600,Personal,Part-time,74504.95,1.326,850,Declined,0
APP_0098875,CUST_023538,2022-09-27,201980,Business,Full-time,96536.07,0.928,819,Declined,0
APP_0098876,CUST_023312,2023-03-15,223027,Personal,Retired,82474.97,0.78,850,Declined,0
APP_0098877,CUST_009149,2023-07-11,113355,Business,Part-time,30067.19,0.893,752,Declined,0
APP_0098878,CUST_014016,2022-10-19,83920,Car Purchase,Full-time,51718.54,0.472,850,Approved,0
APP_0098879,CUST_008474,2024-05-08,127667,Personal,Part-time,54823.73,0.621,803,Declined,0
APP_0098880,CUST_001582,2024-03-16,183132,Debt Consolidation,Retired,80238.37,1.039,850,Declined,0
APP_0098881,CUST_010409,2022-01-02,16971,Car Purchase,Full-time,24018.41,0.619,518,Declined,0
APP_0098882,CUST_002698,2023-09-20,122242,Home Improvement,Full-time,43332.47,1.065,706,Declined,0
APP_0098883,CUST_019373,2023-12-20,179106,Debt Consolidation,Full-time,75074.06,0.758,745,Approved,0
APP_0098884,CUST_013742,2024-01-16,121877,Education,Full-time,73133.45,0.778,730,Approved,0
APP_0098885,CUST_014234,2022-08-26,34846,Debt Consolidation,Full-time,27263.6,0.75,817,Approved,0
APP_0098886,CUST_006765,2022-09-03,120572,Education,Part-time,52941.51,0.665,693,Declined,0
APP_0098887,CUST_018191,2023-04-10,142517,Business,Contract,49137.12,1.038,729,Declined,0
APP_0098888,CUST_020298,2022-11-10,25617,Education,Part-time,13710.86,0.496,712,Declined,0
APP_0098889,CUST_014377,2022-12-28,112387,Home Improvement,Retired,162922.57,0.432,850,Declined,0
APP_0098890,CUST_012205,2024-06-11,124351,Car Purchase,Full-time,45905.41,0.843,657,Declined,0
APP_0098891,CUST_000226,2022-01-20,299222,Debt Consolidation,Full-time,80952.87,0.852,771,Approved,0
APP_0098892,CUST_006547,2023-09-08,5622,Business,Student,6146.76,0.67,528,Declined,0
APP_0098893,CUST_022759,2024-05-29,11991,Business,Student,8352.74,0.855,765,Declined,0
APP_0098894,CUST_016497,2023-05-06,353161,Education,Retired,151704.58,1.052,837,Declined,0
APP_0098895,CUST_009102,2023-04-19,11744,Personal,Student,6985.24,0.603,668,Declined,0
APP_0098896,CUST_004211,2024-09-10,151270,Home Improvement,Self-employed,70344.81,0.929,744,Declined,0
APP_0098897,CUST_004450,2022-09-03,476580,Debt Consolidation,Retired,125539.64,0.931,850,Declined,0
APP_0098898,CUST_010351,2022-09-15,179642,Business,Retired,110834.59,0.51,761,Declined,0
APP_0098899,CUST_009241,2022-12-15,66499,Home Purchase,Full-time,59906.32,0.44,752,Approved,0
APP_0098900,CUST_014169,2022-05-27,31931,Education,Full-time,16000.0,0.677,665,Declined,0
APP_0098901,CUST_010154,2022-01-31,16506,Personal,Full-time,20125.82,0.521,643,Declined,0
APP_0098902,CUST_002142,2022-05-14,23256,Home Improvement,Full-time,22237.56,0.561,541,Declined,0
APP_0098903,CUST_021308,2022-09-28,9505,Personal,Student,11824.83,0.685,613,Declined,0
APP_0098904,CUST_010731,2023-05-03,56202,Home Purchase,Full-time,26457.21,0.936,686,Declined,0
APP_0098905,CUST_006811,2022-04-09,56948,Business,Full-time,39009.11,0.414,812,Approved,0
APP_0098906,CUST_016410,2022-07-14,61470,Education,Full-time,78778.72,0.634,760,Approved,0
APP_0098907,CUST_006907,2024-05-05,12503,Car Purchase,Unemployed,9021.09,0.735,598,Declined,0
APP_0098908,CUST_013711,2022-12-08,187637,Car Purchase,Retired,98511.03,0.505,756,Declined,0
APP_0098909,CUST_004157,2022-12-08,36849,Education,Part-time,44928.59,0.316,733,Declined,0
APP_0098910,CUST_021210,2024-01-09,13211,Education,Part-time,18171.48,0.369,627,Declined,0
APP_0098911,CUST_011723,2022-01-28,205429,Car Purchase,Retired,85339.81,0.999,709,Declined,0
APP_0098912,CUST_022514,2024-12-29,12677,Personal,Student,13592.5,0.693,547,Declined,0
APP_0098913,CUST_006228,2023-11-15,4146,Home Purchase,Student,2653.05,0.607,632,Declined,0
APP_0098914,CUST_017410,2024-08-13,65701,Business,Full-time,68025.51,0.756,633,Declined,0
APP_0098915,CUST_003352,2022-04-03,19958,Home Purchase,Part-time,22053.52,0.458,679,Approved,0
APP_0098916,CUST_012966,2022-02-23,21700,Home Improvement,Full-time,28545.53,0.596,588,Declined,0
APP_0098917,CUST_020137,2022-11-22,67707,Home Improvement,Full-time,53153.65,0.795,658,Declined,0
APP_0098918,CUST_019350,2022-04-05,12773,Home Improvement,Student,14568.15,0.578,629,Declined,0
APP_0098919,CUST_003312,2022-09-02,128252,Debt Consolidation,Contract,50567.69,0.666,696,Declined,0
APP_0098920,CUST_009100,2022-10-06,173201,Home Purchase,Retired,175691.69,0.757,850,Declined,0
APP_0098921,CUST_024819,2023-03-08,200312,Education,Full-time,54873.97,1.0,763,Declined,0
APP_0098922,CUST_002765,2024-09-07,23434,Home Purchase,Full-time,27767.3,0.661,733,Declined,0
APP_0098923,CUST_017131,2022-09-15,92905,Business,Part-time,30731.5,1.108,850,Declined,0
APP_0098924,CUST_000355,2023-12-19,21757,Home Improvement,Part-time,10315.46,0.762,709,Declined,0
APP_0098925,CUST_019171,2024-05-29,38227,Car Purchase,Part-time,46011.57,0.54,850,Approved,0
APP_0098926,CUST_024384,2022-11-28,69835,Home Purchase,Full-time,72705.99,0.365,850,Approved,0
APP_0098927,CUST_014397,2022-05-31,27078,Business,Student,14433.17,0.965,619,Declined,0
APP_0098928,CUST_024420,2023-09-06,15408,Personal,Part-time,21778.76,0.515,595,Declined,0
APP_0098929,CUST_001773,2023-09-05,24917,Home Improvement,Full-time,16000.0,0.864,675,Declined,0
APP_0098930,CUST_000253,2023-01-02,69239,Personal,Full-time,21573.42,0.972,850,Declined,0
APP_0098931,CUST_011618,2024-12-08,91335,Education,Full-time,38736.21,0.941,755,Declined,0
APP_0098932,CUST_017801,2022-08-09,105374,Personal,Full-time,64418.52,0.839,824,Declined,0
APP_0098933,CUST_018695,2023-03-08,111185,Car Purchase,Full-time,63902.01,0.494,801,Approved,0
APP_0098934,CUST_019361,2022-05-13,11889,Education,Student,9613.25,0.405,819,Declined,0
APP_0098935,CUST_009598,2024-02-20,26727,Debt Consolidation,Part-time,19931.03,0.791,524,Declined,0
APP_0098936,CUST_004248,2022-01-30,30600,Car Purchase,Full-time,24912.72,0.575,525,Declined,0
APP_0098937,CUST_024476,2024-03-09,59852,Home Improvement,Full-time,40831.39,0.713,675,Declined,0
APP_0098938,CUST_014962,2022-05-18,22594,Debt Consolidation,Part-time,13737.27,0.603,689,Declined,0
APP_0098939,CUST_016033,2023-03-04,29349,Business,Full-time,55632.46,0.35,803,Approved,0
APP_0098940,CUST_014248,2024-01-21,85654,Debt Consolidation,Full-time,43654.92,0.706,588,Declined,0
APP_0098941,CUST_007405,2024-11-15,181499,Personal,Part-time,58401.31,1.159,785,Approved,0
APP_0098942,CUST_006493,2024-05-20,4927,Education,Student,5787.57,0.709,653,Declined,0
APP_0098943,CUST_022171,2023-04-26,12654,Home Improvement,Part-time,12318.21,0.382,578,Declined,0
APP_0098944,CUST_005455,2022-04-10,267420,Home Improvement,Full-time,95020.56,0.96,739,Declined,0
APP_0098945,CUST_009027,2023-07-08,234885,Personal,Retired,111542.79,1.018,710,Declined,0
APP_0098946,CUST_022697,2022-08-03,278827,Business,Retired,113032.07,0.741,738,Declined,0
APP_0098947,CUST_004041,2022-12-31,201176,Car Purchase,Self-employed,75298.91,1.096,771,Declined,0
APP_0098948,CUST_016164,2023-07-11,29123,Debt Consolidation,Part-time,38487.59,0.722,616,Declined,0
APP_0098949,CUST_019335,2024-02-27,223869,Home Purchase,Retired,67442.59,0.923,789,Declined,0
APP_0098950,CUST_015255,2024-05-01,192852,Business,Full-time,65091.13,0.96,830,Approved,0
APP_0098951,CUST_006181,2022-08-29,94199,Home Purchase,Full-time,37916.23,0.7,747,Declined,0
APP_0098952,CUST_014985,2024-02-18,111757,Education,Full-time,69696.25,0.711,816,Approved,0
APP_0098953,CUST_010218,2022-01-08,54543,Business,Full-time,38457.44,0.773,677,Declined,0
APP_0098954,CUST_013409,2024-12-20,9947,Education,Student,6861.92,0.624,738,Approved,0
APP_0098955,CUST_013850,2022-11-04,29692,Debt Consolidation,Part-time,38471.98,0.525,598,Declined,0
APP_0098956,CUST_004820,2022-04-25,139659,Personal,Retired,75825.89,0.894,754,Declined,0
APP_0098957,CUST_003383,2022-07-21,152387,Personal,Retired,80251.15,0.714,715,Declined,0
APP_0098958,CUST_021907,2023-02-05,273368,Car Purchase,Self-employed,107811.19,0.778,842,Declined,0
APP_0098959,CUST_008719,2022-11-17,8998,Business,Student,6520.54,0.797,639,Declined,0
APP_0098960,CUST_021259,2024-04-02,30757,Car Purchase,Full-time,55004.35,0.278,692,Approved,0
APP_0098961,CUST_015632,2024-01-03,21854,Personal,Student,6788.59,0.983,769,Declined,0
APP_0098962,CUST_019241,2022-03-27,132460,Car Purchase,Retired,129401.96,0.345,846,Approved,0
APP_0098963,CUST_023635,2022-05-04,20127,Car Purchase,Full-time,16000.0,0.545,666,Declined,0
APP_0098964,CUST_008471,2023-11-24,41223,Education,Part-time,49487.35,0.347,785,Approved,0
APP_0098965,CUST_020225,2023-09-09,5387,Car Purchase,Student,3350.33,0.602,637,Declined,0
APP_0098966,CUST_015514,2024-07-31,4474,Home Improvement,Unemployed,5931.34,0.347,532,Declined,0
APP_0098967,CUST_019167,2022-11-16,132645,Home Improvement,Part-time,38720.99,1.151,783,Declined,0
APP_0098968,CUST_011719,2022-06-20,54352,Home Improvement,Full-time,57307.22,0.312,634,Declined,0
APP_0098969,CUST_003908,2023-03-20,43047,Personal,Full-time,83169.31,0.414,827,Approved,0
APP_0098970,CUST_019942,2022-02-18,1000,Business,Student,120.86,2.2,554,Declined,0
APP_0098971,CUST_013028,2022-08-20,322032,Car Purchase,Retired,104261.02,1.169,850,Approved,0
APP_0098972,CUST_012783,2023-12-24,21269,Education,Part-time,9600.0,0.644,806,Declined,0
APP_0098973,CUST_024620,2024-04-13,118336,Car Purchase,Full-time,54066.37,0.734,735,Approved,1
APP_0098974,CUST_011384,2023-01-25,19666,Home Purchase,Full-time,16000.0,0.696,719,Declined,0
APP_0098975,CUST_008769,2024-08-04,321445,Debt Consolidation,Retired,110490.72,0.727,848,Declined,0
APP_0098976,CUST_016244,2022-05-06,169725,Business,Part-time,55035.31,1.11,789,Approved,0
